document_id,file_name,stem,extension,absolute_path,relative_path,parent_folder,size_bytes,size_mb,created_time,modified_time,sha256,mime_type,is_supported,conversion_candidate,hash_error
DOC000257,TBM(Tunnel Boring Machine).pptx,TBM(Tunnel Boring Machine),.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TBM(Tunnel Boring Machine).pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TBM(Tunnel Boring Machine).pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,16907826,16.124559,2026-08-12T19:10:54+03:00,2019-02-19T15:12:40+03:00,5f811a624baec87de732a24e235f5f0887f21a17fc42320a7002c14235e319aa,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000258,TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,1470449,1.402329,2026-08-12T19:10:55+03:00,2018-11-14T09:26:58+03:00,1bcc970096995bf6fb2f4e7bde4027ad60b08bec0549a5c93259070e1930d23b,application/pdf,True,True,
DOC000259,Genel Sunum.ppt,Genel Sunum,.ppt,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\Genel Sunum.ppt,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/Genel Sunum.ppt,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler,43404800,41.394043,2026-08-12T19:10:58+03:00,2019-02-26T10:03:02+03:00,6ec633413efc464ce2415d6c94c43aeafed92b29acdaa054270449f9f07c93a5,application/vnd.ms-powerpoint,True,True,
DOC000260,OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler,30535184,29.120621,2026-08-12T19:11:00+03:00,2019-02-26T09:48:34+03:00,eba6f7659063a3e0897bbd9762db5b5bfdccdfdb5a4ef6c58f0af07675131f7c,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000261,T-1OA.pptx,T-1OA,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T-1OA.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T-1OA.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler,7474868,7.12859,2026-08-12T19:11:01+03:00,2019-02-26T11:21:36+03:00,392642f7733f2a4d8b5099cdad7f3e5387a8183c22988ae4733f327bb768055f,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000262,T1 Tüneli KY.pptx,T1 Tüneli KY,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T1 Tüneli KY.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler,15438959,14.723739,2026-08-12T19:11:01+03:00,2019-02-26T11:20:34+03:00,01e403164c0361f59ca716cbdc834029883212f24feab0c290022d9d089ea82d,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000263,T1JETGROUT.pptx,T1JETGROUT,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T1JETGROUT.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1JETGROUT.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler,10206631,9.733802,2026-08-12T19:11:02+03:00,2019-02-26T11:22:22+03:00,88730c77ad15671b96aeb63e9fd179190595853eebdcecd0bbab9c65f98fd11e,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000264,T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,T3 TÜNELİ ENJEKSİYON İPTALİ,.pptm,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler,3383546,3.226801,2026-08-12T19:11:03+03:00,2019-02-26T09:44:08+03:00,8cd77050797aeb27474ab899ffc0581177f726b127e539c71452b46c78d9dd6e,application/vnd.ms-powerpoint.presentation.macroEnabled.12,True,True,
DOC000265,Thumbs.db,Thumbs,.db,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\Thumbs.db,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/Thumbs.db,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler,15872,0.015137,2026-08-12T19:11:03+03:00,2024-03-11T16:06:32+03:00,a0c31079d7b46b94001a1858ff3a2ac402662c7ae7ab900fd171e93146f2381c,application/octet-stream,False,False,
DOC000266,0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,126054,0.120214,2026-08-12T19:11:03+03:00,2018-12-31T09:04:43+03:00,80d2d2c44b4c7dffc21f3228442bf14fd38b9686ad84309a669de4b5c8756f26,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000267,1- Yapım Standart Formlar.docx,1- Yapım Standart Formlar,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\1- Yapım Standart Formlar.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/1- Yapım Standart Formlar.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,293584,0.279984,2026-08-12T19:11:03+03:00,2018-10-31T11:26:30+03:00,eb374e284881c3f58cac6ef6ea9dcaff7bb9f9cae28cac90bee14e72aaa079f7,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000268,2- Yapım Açık.docx,2- Yapım Açık,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\2- Yapım Açık.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/2- Yapım Açık.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,80430,0.076704,2026-08-12T19:11:03+03:00,2018-10-31T09:28:00+03:00,06fc2d37deaff224d5ffe522095d4bf1208463f928236f5e3c4323bc4c26f511,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000269,3- yapım belli istekliler ön yeterlik.docx,3- yapım belli istekliler ön yeterlik,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\3- yapım belli istekliler ön yeterlik.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/3- yapım belli istekliler ön yeterlik.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,65455,0.062423,2026-08-12T19:11:03+03:00,2018-07-11T15:31:32+03:00,e69a8baa6d553a96a5ca075cecac066de36d052013cba0e0ec78f42ec361edf3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000270,4- Yapım belli istekliler tip idari.docx,4- Yapım belli istekliler tip idari,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\4- Yapım belli istekliler tip idari.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/4- Yapım belli istekliler tip idari.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,77558,0.073965,2026-08-12T19:11:03+03:00,2018-10-31T09:27:42+03:00,5e3d753d7969cfd13187716201eff3a947b7b5917885378352105784f8130123,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000271,5- Yapım Pazarlık bc.docx,5- Yapım Pazarlık bc,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\5- Yapım Pazarlık bc.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/5- Yapım Pazarlık bc.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,78242,0.074617,2026-08-12T19:11:03+03:00,2018-07-12T16:47:26+03:00,5fd2b371a56fbdb0da2a9eaceef053e2921ce6d19a060fa70d5fcdfdfb5ed812,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000272,6- yapım Pazarlık ade.docx,6- yapım Pazarlık ade,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\6- yapım Pazarlık ade.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/6- yapım Pazarlık ade.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,82821,0.078984,2026-08-12T19:11:03+03:00,2018-07-12T16:56:24+03:00,989fe4a283979a40e88327f07771339000c6d109087a84757179e6477222ce90,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000273,7- Yapım Sözleşme.docx,7- Yapım Sözleşme,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\7- Yapım Sözleşme.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/7- Yapım Sözleşme.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,49702,0.0474,2026-08-12T19:11:03+03:00,2018-01-02T11:09:20+03:00,dbb4c155e9d46ab4fc3f24ce12a19384b150335b3e341a8e2a06e1d0d63de306,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000274,8- Yapım Genel Partname.docx,8- Yapım Genel Partname,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\8- Yapım Genel Partname.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/8- Yapım Genel Partname.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,74140,0.070705,2026-08-12T19:11:03+03:00,2019-02-28T00:57:25+03:00,d844b88241ad23e0112f7379aa7139f947ebebb2da499ff4cef01b61e57a9009,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000275,~$ Yapım Genel Partname.docx,~$ Yapım Genel Partname,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\~$ Yapım Genel Partname.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/~$ Yapım Genel Partname.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis,162,0.000154,2026-08-12T19:11:03+03:00,2019-02-28T00:43:41+03:00,c5d0ba17cc853e72567783a05d1b9dabc26f18c34f5ad550e7b58066e30b87ba,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000276,~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL (2).doc,~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL (2),.doc,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL (2).doc,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL (2).doc,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,162,0.000154,2026-08-12T19:10:55+03:00,2019-02-22T14:34:50+03:00,ae2e9e9876ce03b90abb44275ac978714bfe73803932dccc9a0c7521351fb8c7,application/msword,True,True,
DOC000277,~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL,.doc,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/~$rim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,162,0.000154,2026-08-12T19:10:55+03:00,2019-02-22T14:34:50+03:00,ae2e9e9876ce03b90abb44275ac978714bfe73803932dccc9a0c7521351fb8c7,application/msword,True,True,
DOC000278,04.376-01A.pdf,04.376-01A,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\FİBER DONATI RAYİÇLERİ\04.376-01A.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01A.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ,272136,0.259529,2026-08-12T19:11:05+03:00,2019-02-24T18:36:37+03:00,38d96380fb66bb5e6b5e51f0b0576e5a39b5ec5e18093078f5e4903146402ab1,application/pdf,True,True,
DOC000279,04.376-01B.pdf,04.376-01B,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\FİBER DONATI RAYİÇLERİ\04.376-01B.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01B.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ,272744,0.260109,2026-08-12T19:11:05+03:00,2019-02-24T18:35:36+03:00,0f9fb625ee12d331f34a9071454350818992c375c2824641d11325171aecb184,application/pdf,True,True,
DOC000280,04.376-01C.pdf,04.376-01C,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\FİBER DONATI RAYİÇLERİ\04.376-01C.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01C.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ,271885,0.25929,2026-08-12T19:11:05+03:00,2019-02-24T18:36:04+03:00,29dc43677cbbd95c697d88b4bd6a9e57c6a1c8e27366c9c9b81eae37be00fb36,application/pdf,True,True,
DOC000281,Makro sentetik Fiber.pptx,Makro sentetik Fiber,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\Makro sentetik Fiber.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Makro sentetik Fiber.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber,2588267,2.468364,2026-08-12T19:11:03+03:00,2019-02-25T09:26:34+03:00,0a256c5562db6c6bcb23763c5969f3b1c993a084ee8a4c87b426e3474939cf86,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000282,Çelik Tel Donatılı Nihai Kaplama.pptx,Çelik Tel Donatılı Nihai Kaplama,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\Çelik Tel Donatılı Nihai Kaplama.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber,14996960,14.302216,2026-08-12T19:11:03+03:00,2019-02-20T20:14:18+03:00,2516fb6319c342abb140f6dcba0f9501a4c62f1313b58666e46181c062c8dbbc,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000283,Çelik Tel Donatılı Püskürtme Betonlar.ppt,Çelik Tel Donatılı Püskürtme Betonlar,.ppt,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\Çelik Tel Donatılı Püskürtme Betonlar.ppt,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Püskürtme Betonlar.ppt,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber,21893632,20.879395,2026-08-12T19:11:04+03:00,2019-02-20T20:14:34+03:00,118ff7fa533b54f5bb336e6969b3f0bc69d30cfcec4ceb962cd05132cdfc901d,application/vnd.ms-powerpoint,True,True,
DOC000284,Karstik Boşluklar ve çözüm yolları.pptx,Karstik Boşluklar ve çözüm yolları,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\Karstik Boşluklar ve çözüm yolları.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Karstik Boşluklar ve çözüm yolları.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),3511301,3.348638,2026-08-12T19:10:30+03:00,2019-11-21T07:16:12+03:00,2c1509971dc4f4063aa547d07c35111e36ec9d29c78da2d98d9dc19580dcc069,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000285,KGM DENEYLER SUNUMU.pptx,KGM DENEYLER SUNUMU,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\KGM DENEYLER SUNUMU.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/KGM DENEYLER SUNUMU.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),3412658,3.254564,2026-08-12T19:10:31+03:00,2019-02-23T08:36:55+03:00,8bee70a79da4e61360b7835cc8f6a656665267a5fcb3810bdc004cb46c9ffc22,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000286,Makro sentetik Fiber.pptx,Makro sentetik Fiber,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\Makro sentetik Fiber.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Makro sentetik Fiber.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),2588164,2.468266,2026-08-12T19:10:31+03:00,2019-11-22T13:34:29+03:00,ff1e7d59fb0882df30a4378e353cd1f70a2cfeb8a45b682715a50a49c020ffe5,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000287,patlatma-Ankara.ppt,patlatma-Ankara,.ppt,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\patlatma-Ankara.ppt,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/patlatma-Ankara.ppt,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),5688832,5.425293,2026-08-12T19:10:31+03:00,2019-02-22T14:39:14+03:00,9e8d001f55f9fab3b6de2104875395ea34f9bde10ca9463e7d127c75845cac15,application/vnd.ms-powerpoint,True,True,
DOC000288,Portal İyileştirmeleri.pptx,Portal İyileştirmeleri,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\Portal İyileştirmeleri.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Portal İyileştirmeleri.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),49091026,46.816851,2026-08-12T19:10:37+03:00,2019-02-22T14:59:04+03:00,8403b7acba7a63302cb6a2bbaebb00b0da6ca1693dbadc6e11568e2c7577da4c,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
