chunk_id,document_id,bge_m3_token_count,eligibility_status,quality_reason,glyph_sequence_count,control_character_count,real_word_count,contains_table,document_type,provenance_status,recovery_status,replacement_chunk_id
DOC000236-C0091,DOC000236,1204,eligible,,0,0,377,1,training_material,page_resolved,,
DOC000236-C0092,DOC000236,1264,eligible,,0,0,267,1,training_material,page_resolved,,
DOC000236-C0093,DOC000236,1230,eligible,,0,0,298,1,training_material,page_resolved,,
DOC000236-C0094,DOC000236,76,eligible,,0,0,28,0,training_material,page_resolved,,
DOC000236-C0095,DOC000236,1301,eligible,,0,0,341,1,training_material,page_resolved,,
DOC000236-C0096,DOC000236,1213,eligible,,0,0,297,1,training_material,page_resolved,,
DOC000236-C0097,DOC000236,994,eligible,,0,0,252,1,training_material,page_resolved,,
DOC000236-C0098,DOC000236,445,eligible,,0,0,175,0,training_material,page_resolved,,
DOC000236-C0099,DOC000236,875,eligible,,0,0,214,1,training_material,page_resolved,,
DOC000236-C0100,DOC000236,999,eligible,,0,0,249,1,training_material,page_resolved,,
DOC000236-C0101,DOC000236,1270,eligible,,0,0,349,1,training_material,page_resolved,,
DOC000236-C0102,DOC000236,595,eligible,,0,0,146,1,training_material,page_resolved,,
DOC000236-C0103,DOC000236,850,eligible,,0,0,380,0,training_material,page_resolved,,
DOC000236-C0104,DOC000236,987,eligible,,0,0,183,1,training_material,page_resolved,,
DOC000236-C0105,DOC000236,1438,eligible,,0,0,669,0,training_material,page_resolved,,
DOC000236-C0106,DOC000236,691,eligible,,0,0,90,1,training_material,page_resolved,,
DOC000236-C0107,DOC000236,909,eligible,,0,0,285,1,training_material,page_resolved,,
DOC000236-C0108,DOC000236,1411,eligible,,0,0,602,0,training_material,page_resolved,,
DOC000236-C0109,DOC000236,291,eligible,,0,0,105,1,training_material,page_resolved,,
DOC000236-C0110,DOC000236,375,eligible,,0,0,155,1,training_material,page_resolved,,
DOC000236-C0111,DOC000236,1440,eligible,,0,0,559,1,training_material,page_resolved,,
DOC000236-C0112,DOC000236,727,eligible,,0,0,272,1,training_material,page_resolved,,
DOC000236-C0113,DOC000236,175,eligible,,0,0,70,1,training_material,page_resolved,,
DOC000236-C0114,DOC000236,442,eligible,,0,0,174,1,training_material,page_resolved,,
DOC000236-C0115,DOC000236,745,eligible,,0,0,201,1,training_material,page_resolved,,
DOC000236-C0116,DOC000236,1042,eligible,,0,0,355,1,training_material,page_resolved,,
DOC000236-C0117,DOC000236,796,eligible,,0,0,128,1,training_material,page_resolved,,
DOC000236-C0118,DOC000236,992,eligible,,0,0,161,1,training_material,page_resolved,,
DOC000236-C0119,DOC000236,317,eligible,,0,0,132,0,training_material,page_resolved,,
DOC000236-C0120,DOC000236,280,eligible,,0,0,114,0,training_material,page_resolved,,
DOC000236-C0121,DOC000236,1134,eligible,,0,0,141,1,training_material,page_resolved,,
DOC000236-C0122,DOC000236,829,eligible,,0,0,135,1,training_material,page_resolved,,
DOC000236-C0123,DOC000236,390,eligible,,0,0,151,0,training_material,page_resolved,,
DOC000236-C0124,DOC000236,305,eligible,,0,0,136,0,training_material,page_resolved,,
DOC000236-C0125,DOC000236,605,eligible,,0,0,244,1,training_material,page_resolved,,
DOC000236-C0126,DOC000236,1114,eligible,,0,0,437,1,training_material,page_resolved,,
DOC000236-C0127,DOC000236,1239,eligible,,0,0,509,0,training_material,page_resolved,,
DOC000236-C0128,DOC000236,1182,eligible,,0,0,239,1,training_material,page_resolved,,
DOC000236-C0129,DOC000236,1530,eligible,,0,0,687,0,training_material,page_resolved,,
DOC000236-C0130,DOC000236,752,eligible,,0,0,269,1,training_material,page_resolved,,
DOC000236-C0131,DOC000236,1395,eligible,,0,0,687,0,training_material,page_resolved,,
DOC000236-C0132,DOC000236,1458,eligible,,0,0,693,0,training_material,page_resolved,,
DOC000236-C0133,DOC000236,500,eligible,,0,0,213,0,training_material,page_resolved,,
DOC000236-C0134,DOC000236,1539,eligible,,0,0,710,0,training_material,page_resolved,,
DOC000236-C0135,DOC000236,1402,eligible,,0,0,638,0,training_material,page_resolved,,
DOC000236-C0136,DOC000236,1428,eligible,,0,0,639,0,training_material,page_resolved,,
DOC000236-C0137,DOC000236,583,eligible,,0,0,237,0,training_material,page_resolved,,
DOC000236-C0138,DOC000236,602,eligible,,0,0,128,1,training_material,page_resolved,,
DOC000236-C0139,DOC000236,646,eligible,,0,0,236,1,training_material,page_resolved,,
DOC000236-C0140,DOC000236,1509,eligible,,0,0,652,0,training_material,page_resolved,,
DOC000236-C0141,DOC000236,1524,eligible,,0,0,688,0,training_material,page_resolved,,
DOC000236-C0142,DOC000236,545,eligible,,0,0,228,0,training_material,page_resolved,,
DOC000236-C0143,DOC000236,1359,eligible,,0,0,562,0,training_material,page_resolved,,
DOC000236-C0144,DOC000236,1016,eligible,,0,0,463,0,training_material,page_resolved,,
DOC000236-C0145,DOC000236,1319,eligible,,0,0,606,0,training_material,page_resolved,,
DOC000236-C0146,DOC000236,920,eligible,,0,0,387,0,training_material,page_resolved,,
DOC000236-C0147,DOC000236,1605,eligible,,0,0,744,0,training_material,page_resolved,,
DOC000236-C0148,DOC000236,1562,eligible,,0,0,697,0,training_material,page_resolved,,
DOC000236-C0149,DOC000236,575,eligible,,0,0,268,0,training_material,page_resolved,,
DOC000236-C0150,DOC000236,1222,eligible,,0,0,507,1,training_material,page_resolved,,
DOC000236-C0151,DOC000236,1187,eligible,,0,0,286,1,training_material,page_resolved,,
DOC000236-C0152,DOC000236,1191,eligible,,0,0,200,1,training_material,page_resolved,,
DOC000236-C0153,DOC000236,820,eligible,,0,0,241,1,training_material,page_resolved,,
DOC000236-C0154,DOC000236,1346,eligible,,0,0,540,1,training_material,page_resolved,,
DOC000236-C0155,DOC000236,401,eligible,,0,0,171,0,training_material,page_resolved,,
DOC000236-C0156,DOC000236,2571,eligible,,0,0,630,1,training_material,page_resolved,,
DOC000236-C0157,DOC000236,1768,eligible,,0,0,377,1,training_material,page_resolved,,
DOC000236-C0158,DOC000236,1915,eligible,,0,0,214,1,training_material,page_resolved,,
DOC000236-C0159,DOC000236,1454,eligible,,0,0,643,0,training_material,page_resolved,,
DOC000236-C0160,DOC000236,810,eligible,,0,0,338,0,training_material,page_resolved,,
DOC000236-C0161,DOC000236,1358,eligible,,0,0,600,0,training_material,page_resolved,,
DOC000236-C0162,DOC000236,1343,eligible,,0,0,624,0,training_material,page_resolved,,
DOC000236-C0163,DOC000236,238,eligible,,0,0,100,0,training_material,page_resolved,,
DOC000236-C0164,DOC000236,816,eligible,,0,0,330,1,training_material,page_resolved,,
DOC000236-C0165,DOC000236,1318,eligible,,0,0,572,1,training_material,page_resolved,,
DOC000236-C0166,DOC000236,1400,eligible,,0,0,541,1,training_material,page_resolved,,
DOC000236-C0167,DOC000236,1076,eligible,,0,0,312,1,training_material,page_resolved,,
DOC000236-C0168,DOC000236,272,eligible,,0,0,112,0,training_material,page_resolved,,
DOC000236-C0169,DOC000236,653,eligible,,0,0,150,1,training_material,page_resolved,,
DOC000236-C0170,DOC000236,913,eligible,,0,0,145,1,training_material,page_resolved,,
DOC000236-C0171,DOC000236,1482,eligible,,0,0,586,0,training_material,page_resolved,,
DOC000236-C0172,DOC000236,340,eligible,,0,0,140,0,training_material,page_resolved,,
DOC000236-C0173,DOC000236,1036,eligible,,0,0,317,1,training_material,page_resolved,,
DOC000236-C0174,DOC000236,1276,eligible,,0,0,443,1,training_material,page_resolved,,
DOC000236-C0175,DOC000236,565,eligible,,0,0,273,0,training_material,page_resolved,,
DOC000236-C0176,DOC000236,1376,eligible,,0,0,585,0,training_material,page_resolved,,
DOC000236-C0177,DOC000236,1304,eligible,,0,0,496,0,training_material,page_resolved,,
DOC000236-C0178,DOC000236,1502,eligible,,0,0,667,0,training_material,page_resolved,,
DOC000236-C0179,DOC000236,259,eligible,,0,0,125,0,training_material,page_resolved,,
DOC000236-C0180,DOC000236,1050,eligible,,0,0,219,1,training_material,page_resolved,,
DOC000236-C0181,DOC000236,1235,eligible,,0,0,309,1,training_material,page_resolved,,
DOC000236-C0182,DOC000236,957,eligible,,0,0,349,1,training_material,page_resolved,,
DOC000236-C0183,DOC000236,862,eligible,,0,0,225,1,training_material,page_resolved,,
DOC000236-C0184,DOC000236,1431,eligible,,0,0,656,0,training_material,page_resolved,,
DOC000236-C0185,DOC000236,781,eligible,,0,0,295,0,training_material,page_resolved,,
DOC000236-C0186,DOC000236,1029,eligible,,0,0,359,1,training_material,page_resolved,,
DOC000236-C0187,DOC000236,720,eligible,,0,0,218,1,training_material,page_resolved,,
DOC000236-C0188,DOC000236,1364,eligible,,0,0,543,1,training_material,page_resolved,,
DOC000236-C0189,DOC000236,876,eligible,,0,0,332,1,training_material,page_resolved,,
DOC000236-C0190,DOC000236,410,eligible,,0,0,114,1,training_material,page_resolved,,
DOC000236-C0191,DOC000236,874,eligible,,0,0,304,1,training_material,page_resolved,,
DOC000236-C0192,DOC000236,1140,eligible,,0,0,378,1,training_material,page_resolved,,
DOC000236-C0193,DOC000236,1317,eligible,,0,0,353,1,training_material,page_resolved,,
DOC000236-C0194,DOC000236,937,eligible,,0,0,287,1,training_material,page_resolved,,
DOC000236-C0195,DOC000236,1573,eligible,,0,0,724,0,training_material,page_resolved,,
DOC000236-C0196,DOC000236,993,eligible,,0,0,417,1,training_material,page_resolved,,
DOC000236-C0197,DOC000236,1047,eligible,,0,0,404,1,training_material,page_resolved,,
DOC000236-C0198,DOC000236,1169,eligible,,0,0,469,1,training_material,page_resolved,,
DOC000236-C0199,DOC000236,834,eligible,,0,0,332,1,training_material,page_resolved,,
DOC000236-C0200,DOC000236,1167,eligible,,0,0,403,1,training_material,page_resolved,,
DOC000236-C0201,DOC000236,848,eligible,,0,0,333,0,training_material,page_resolved,,
DOC000236-C0202,DOC000236,365,eligible,,0,0,158,0,training_material,page_resolved,,
DOC000236-C0203,DOC000236,2752,eligible,,0,0,809,1,training_material,page_resolved,,
DOC000236-C0204,DOC000236,166,eligible,,0,0,42,0,training_material,page_resolved,,
DOC000236-C0205,DOC000236,1559,eligible,,0,0,680,0,training_material,page_resolved,,
DOC000236-C0206,DOC000236,1201,eligible,,0,0,494,0,training_material,page_resolved,,
DOC000236-C0207,DOC000236,1532,eligible,,0,0,714,0,training_material,page_resolved,,
DOC000236-C0208,DOC000236,1212,eligible,,0,0,490,0,training_material,page_resolved,,
DOC000236-C0209,DOC000236,1230,eligible,,0,0,470,1,training_material,page_resolved,,
DOC000236-C0210,DOC000236,1034,eligible,,0,0,449,0,training_material,page_resolved,,
DOC000236-C0211,DOC000236,1356,eligible,,0,0,561,1,training_material,page_resolved,,
DOC000236-C0212,DOC000236,1343,eligible,,0,0,646,0,training_material,page_resolved,,
DOC000236-C0213,DOC000236,964,eligible,,0,0,443,0,training_material,page_resolved,,
DOC000236-C0214,DOC000236,1052,eligible,,0,0,205,1,training_material,page_resolved,,
DOC000236-C0215,DOC000236,1329,eligible,,0,0,512,1,training_material,page_resolved,,
DOC000236-C0216,DOC000236,1411,eligible,,0,0,487,0,training_material,page_resolved,,
DOC000236-C0217,DOC000236,453,eligible,,0,0,215,0,training_material,page_resolved,,
DOC000236-C0218,DOC000236,1406,eligible,,0,0,456,0,training_material,page_resolved,,
DOC000236-C0219,DOC000236,303,eligible,,0,0,100,0,training_material,page_resolved,,
DOC000236-C0220,DOC000236,1016,eligible,,0,0,272,1,training_material,page_resolved,,
DOC000236-C0221,DOC000236,969,eligible,,0,0,439,0,training_material,page_resolved,,
DOC000236-C0222,DOC000236,1149,eligible,,0,0,549,0,training_material,page_resolved,,
DOC000236-C0223,DOC000236,1446,eligible,,0,0,671,0,training_material,page_resolved,,
DOC000236-C0224,DOC000236,1059,eligible,,0,0,485,0,training_material,page_resolved,,
DOC000236-C0225,DOC000236,1571,eligible,,0,0,707,0,training_material,page_resolved,,
DOC000236-C0226,DOC000236,1157,eligible,,0,0,520,0,training_material,page_resolved,,
DOC000236-C0227,DOC000236,397,eligible,,0,0,76,1,training_material,page_resolved,,
DOC000236-C0228,DOC000236,669,eligible,,0,0,239,1,training_material,page_resolved,,
DOC000236-C0229,DOC000236,53,eligible,,0,0,14,0,training_material,page_resolved,,
DOC000236-C0230,DOC000236,1014,eligible,,0,0,376,1,training_material,page_resolved,,
DOC000236-C0231,DOC000236,1108,eligible,,0,0,431,1,training_material,page_resolved,,
DOC000236-C0232,DOC000236,1208,eligible,,0,0,479,1,training_material,page_resolved,,
DOC000236-C0233,DOC000236,849,eligible,,0,0,346,1,training_material,page_resolved,,
DOC000236-C0234,DOC000236,245,eligible,,0,0,95,0,training_material,page_resolved,,
DOC000236-C0235,DOC000236,1899,eligible,,0,0,897,0,training_material,page_resolved,,
DOC000236-C0236,DOC000236,1214,eligible,,0,0,515,0,training_material,page_resolved,,
DOC000236-C0237,DOC000236,1435,eligible,,0,0,600,0,training_material,page_resolved,,
DOC000236-C0238,DOC000236,1427,eligible,,0,0,627,0,training_material,page_resolved,,
DOC000236-C0239,DOC000236,1346,eligible,,0,0,564,0,training_material,page_resolved,,
DOC000236-C0240,DOC000236,1317,eligible,,0,0,514,0,training_material,page_resolved,,
DOC000236-C0241,DOC000236,1208,eligible,,0,0,476,1,training_material,page_resolved,,
DOC000236-C0242,DOC000236,1398,eligible,,0,0,606,0,training_material,page_resolved,,
DOC000236-C0243,DOC000236,1483,eligible,,0,0,616,0,training_material,page_resolved,,
DOC000236-C0244,DOC000236,1484,eligible,,0,0,590,0,training_material,page_resolved,,
DOC000236-C0245,DOC000236,1382,eligible,,0,0,575,0,training_material,page_resolved,,
DOC000236-C0246,DOC000236,1364,eligible,,0,0,597,0,training_material,page_resolved,,
DOC000236-C0247,DOC000236,1459,eligible,,0,0,586,1,training_material,page_resolved,,
DOC000236-C0248,DOC000236,1530,eligible,,0,0,635,0,training_material,page_resolved,,
DOC000236-C0249,DOC000236,1065,eligible,,0,0,422,0,training_material,page_resolved,,
DOC000236-C0250,DOC000236,1335,eligible,,0,0,552,0,training_material,page_resolved,,
DOC000236-C0251,DOC000236,1323,eligible,,0,0,581,0,training_material,page_resolved,,
DOC000236-C0252,DOC000236,345,eligible,,0,0,77,1,training_material,page_resolved,,
DOC000236-C0253,DOC000236,843,eligible,,0,0,187,1,training_material,page_resolved,,
DOC000236-C0254,DOC000236,1368,eligible,,0,0,548,0,training_material,page_resolved,,
DOC000236-C0255,DOC000236,1136,eligible,,0,0,495,0,training_material,page_resolved,,
DOC000236-C0256,DOC000236,1104,eligible,,0,0,495,0,training_material,page_resolved,,
DOC000236-C0257,DOC000236,1184,eligible,,0,0,521,0,training_material,page_resolved,,
DOC000236-C0258,DOC000236,1556,eligible,,0,0,619,0,training_material,page_resolved,,
DOC000236-C0259,DOC000236,1157,eligible,,0,0,467,0,training_material,page_resolved,,
DOC000236-C0260,DOC000236,1450,eligible,,0,0,635,0,training_material,page_resolved,,
DOC000236-C0261,DOC000236,1457,eligible,,0,0,620,0,training_material,page_resolved,,
DOC000236-C0262,DOC000236,1193,eligible,,0,0,372,1,training_material,page_resolved,,
DOC000236-C0263,DOC000236,508,eligible,,0,0,200,0,training_material,page_resolved,,
DOC000236-C0264,DOC000236,704,eligible,,0,0,248,1,training_material,page_resolved,,
DOC000236-C0265,DOC000236,1594,eligible,,0,0,494,1,training_material,page_resolved,,
DOC000236-C0266,DOC000236,293,eligible,,0,0,128,0,training_material,page_resolved,,
DOC000236-C0267,DOC000236,1334,eligible,,0,0,622,0,training_material,page_resolved,,
DOC000236-C0268,DOC000236,1273,eligible,,0,0,463,1,training_material,page_resolved,,
DOC000236-C0269,DOC000236,1030,eligible,,0,0,245,1,training_material,page_resolved,,
DOC000236-C0270,DOC000236,1616,eligible,,0,0,704,0,training_material,page_resolved,,
DOC000236-C0271,DOC000236,1563,eligible,,0,0,670,0,training_material,page_resolved,,
DOC000236-C0272,DOC000236,1284,eligible,,0,0,540,1,training_material,page_resolved,,
DOC000236-C0273,DOC000236,1581,eligible,,0,0,716,0,training_material,page_resolved,,
DOC000236-C0274,DOC000236,1033,eligible,,0,0,410,1,training_material,page_resolved,,
DOC000236-C0275,DOC000236,1007,eligible,,0,0,417,0,training_material,page_resolved,,
DOC000236-C0276,DOC000236,1584,eligible,,0,0,654,0,training_material,page_resolved,,
DOC000236-C0277,DOC000236,1420,eligible,,0,0,615,0,training_material,page_resolved,,
DOC000236-C0278,DOC000236,1417,eligible,,0,0,571,0,training_material,page_resolved,,
DOC000236-C0279,DOC000236,753,eligible,,0,0,293,1,training_material,page_resolved,,
DOC000236-C0280,DOC000236,1573,eligible,,0,0,667,0,training_material,page_resolved,,
DOC000236-C0281,DOC000236,1115,eligible,,0,0,488,0,training_material,page_resolved,,
DOC000236-C0282,DOC000236,1469,eligible,,0,0,633,0,training_material,page_resolved,,
DOC000236-C0283,DOC000236,738,eligible,,0,0,332,0,training_material,page_resolved,,
DOC000236-C0284,DOC000236,1328,eligible,,0,0,570,0,training_material,page_resolved,,
DOC000236-C0285,DOC000236,881,eligible,,0,0,253,1,training_material,page_resolved,,
DOC000236-C0286,DOC000236,1541,eligible,,0,0,608,0,training_material,page_resolved,,
